seller_id,period,sales,freight_value,total_sales,quantity,volume,baskets
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-04-01,254.96,94.62,349.58,4,8.575,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-05-01,224.95,68.56,293.51,5,4.325,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-06-01,379.95,112.12,492.07,5,12.9,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-07-01,19.99,11.73,31.72,1,1.1,1
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-08-01,99.99,25.15,125.14,1,2.3,1
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-09-01,189.97,65.17,255.14,3,3.55,3
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-10-01,464.95,126.24,591.19,5,17.7,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-11-01,239.94,90.14,330.08,6,10.2,5
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-12-01,49.99,17.07,67.06,1,3.5,1
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-01-01,407.89,195.74,603.63,12,17.7,9
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-02-01,144.96,100.38,245.34,4,9.05,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-03-01,269.94,104.21,374.15,6,23.275,6
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-04-01,339.89,193,532.89,11,31.65,10
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-05-01,119.96,107.86,227.82,4,11.6,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-06-01,145.96,76.68,222.64,4,19.85,4
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-07-01,394.91,132.16,527.07,9,23.725,9
cac4e0bc1a3269fa2b6ea5e763f6115b,2017-10-01,14.24,12.6,26.84,1,0.7,1
cac4e0bc1a3269fa2b6ea5e763f6115b,2018-02-01,43.64,37.54,81.18,2,1.04,1
cac63f48c38cd7d002a7e846dcd99a23,2017-10-01,94.9,14.41,109.31,1,0.35,1
cac63f48c38cd7d002a7e846dcd99a23,2018-01-01,89.9,22.86,112.76,1,0.5,1
cac63f48c38cd7d002a7e846dcd99a23,2018-02-01,179.8,20.95,200.75,2,0.8,2
cac63f48c38cd7d002a7e846dcd99a23,2018-03-01,89.9,23.13,113.03,1,0.4,1
cac63f48c38cd7d002a7e846dcd99a23,2018-04-01,89.9,7.49,97.39,1,0.45,1
cac63f48c38cd7d002a7e846dcd99a23,2018-05-01,169.8,17.46,187.26,2,0.8,2
cac63f48c38cd7d002a7e846dcd99a23,2018-06-01,79.9,18.66,98.56,1,0.4,1
cac63f48c38cd7d002a7e846dcd99a23,2018-07-01,79.9,15.66,95.56,1,0.4,1
cac876b37d3abcd6bd76caca30277996,2018-01-01,374.88,96.89,471.77,6,10.579,5
cac876b37d3abcd6bd76caca30277996,2018-02-01,307.2,170.59,477.79,8,5.75,4
cac876b37d3abcd6bd76caca30277996,2018-03-01,200.19,81.22,281.41,4,2.732,4
cac876b37d3abcd6bd76caca30277996,2018-04-01,430.3,163.11,593.41,7,6.476,6
cac876b37d3abcd6bd76caca30277996,2018-05-01,297.5,116.41,413.91,5,3.227,5
cac876b37d3abcd6bd76caca30277996,2018-06-01,619.7,100.8,720.5,3,9.8,3
cad10cc982ab6a391570c211b995c17c,2018-03-01,47.4,12.79,60.19,1,0.25,1
cad9969167c09b48ae6f1d123f7fa68d,2018-06-01,24,13.51,37.51,1,0.55,1
cad9969167c09b48ae6f1d123f7fa68d,2018-07-01,19.2,13.47,32.67,1,0.45,1
cb0b3bcf14e0a709df412a99424a59d7,2018-03-01,460,47.43,507.43,2,13.1,2
cb162c8eef257253782d245c08d9097c,2017-10-01,34.99,14.13,49.12,1,0.3,1
cb32766839f443db85c82a43c4a6c19e,2017-01-01,234,31.51,265.51,2,1.4,2
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-01-01,182.16,72.03,254.19,6,2.317,6
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-02-01,176.79,37.96,214.75,2,1,2
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-03-01,70.35,21.14,91.49,2,1.41,2
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-04-01,24.99,11.73,36.72,1,0.9,1
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-05-01,46.98,24.42,71.4,2,1.6,2
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-06-01,179.78,62.36,242.14,4,4.2,3
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-07-01,396.54,153.26,549.8,9,8.2,8
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-08-01,228.29,97.54,325.83,4,11.9,4
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-09-01,318.69,79.37,398.06,4,5.5,4
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-10-01,179.8,30.53,210.33,2,3.5,2
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-11-01,115.96,55.25,171.21,4,3.367,4
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-12-01,262.88,47.47,310.35,3,6.167,3
cb3dd9ce66268c7a3ca7241ac70ab58c,2018-01-01,492.66,112.63,605.29,7,16.267,7
cb3dd9ce66268c7a3ca7241ac70ab58c,2018-02-01,103.9,20.22,124.12,1,0.3,1
cb3dd9ce66268c7a3ca7241ac70ab58c,2018-03-01,99.99,20.04,120.03,1,6.45,1
cb41bfbcbda0aea354a834ab222f9a59,2017-10-01,399,54.33,453.33,1,30,1
cb41bfbcbda0aea354a834ab222f9a59,2017-11-01,1607,304.81,1911.81,5,106.4,5
cb41bfbcbda0aea354a834ab222f9a59,2017-12-01,399,54.33,453.33,1,30,1
cb41bfbcbda0aea354a834ab222f9a59,2018-01-01,200,18.11,218.11,1,4.35,1
cb41bfbcbda0aea354a834ab222f9a59,2018-02-01,798,223.73,1021.73,2,60,2
cb41bfbcbda0aea354a834ab222f9a59,2018-05-01,399,162.92,561.92,1,30,1
cb41bfbcbda0aea354a834ab222f9a59,2018-06-01,200,68.45,268.45,1,4.35,1
cb4a705d00e100b9732d0ca34817d441,2017-10-01,998,82.56,1080.56,2,6,1
cb5df0dcb9e280b1780e9d589889f2c7,2016-12-01,209.99,50,259.99,1,28.1,1
cb5df0dcb9e280b1780e9d589889f2c7,2017-02-01,639.88,195.49,835.37,3,55.566,2
cb5df0dcb9e280b1780e9d589889f2c7,2017-03-01,629.96,177.71,807.67,4,35.9,3
cb5df0dcb9e280b1780e9d589889f2c7,2017-04-01,1186.92,262.77,1449.69,8,95.295,7
cb5df0dcb9e280b1780e9d589889f2c7,2017-05-01,267.97,68.52,336.49,3,26.9,3
cb5ff1b9715e99589f3e0c7a6afab9e3,2018-07-01,85,54.03,139.03,4,0.6,4
cb6c9f5888a7a090c75beaf615925792,2018-03-01,74.9,16.49,91.39,1,0.65,1
cb6c9f5888a7a090c75beaf615925792,2018-04-01,89.85,24.23,114.08,2,0.9,2
cb6c9f5888a7a090c75beaf615925792,2018-05-01,34.99,19.44,54.43,1,1.2,1
cb6c9f5888a7a090c75beaf615925792,2018-06-01,181.87,58.25,240.12,3,2.763,3
cb6c9f5888a7a090c75beaf615925792,2018-07-01,398.28,110.67,508.95,4,10.25,4
cb810bd318f51b3dc3c753944d61a1fa,2018-07-01,1750,39.02,1789.02,1,1.1,1
cb8bcce248bb1fb274ba762d8b971456,2016-12-01,139.9,16.68,156.58,1,10.225,1
cb8bcce248bb1fb274ba762d8b971456,2017-01-01,215.8,40.17,255.97,2,0.4,2
cb8bcce248bb1fb274ba762d8b971456,2017-02-01,421.6,57.6,479.2,4,10.825,3
cb8bcce248bb1fb274ba762d8b971456,2017-03-01,139.9,18.41,158.31,1,10.225,1
cb8bcce248bb1fb274ba762d8b971456,2017-04-01,279.8,30.53,310.33,2,20.45,2
cb8bcce248bb1fb274ba762d8b971456,2017-05-01,979.3,110.16,1089.46,7,71.575,7
cb8bcce248bb1fb274ba762d8b971456,2017-06-01,1259.1,138.07,1397.17,9,92.025,9
cb8bcce248bb1fb274ba762d8b971456,2017-07-01,139.9,34.78,174.68,1,10.225,1
cb8bcce248bb1fb274ba762d8b971456,2017-08-01,1005.3,117.34,1122.64,7,41.5,7
cb8bcce248bb1fb274ba762d8b971456,2017-09-01,849.4,142.67,992.07,6,51.325,6
cb8bcce248bb1fb274ba762d8b971456,2017-10-01,279.8,28,307.8,2,20.45,2
cb8bcce248bb1fb274ba762d8b971456,2017-11-01,879.4,119.85,999.25,6,21.25,6
cb8bcce248bb1fb274ba762d8b971456,2017-12-01,729.5,89.55,819.05,5,21.05,5
cb8bcce248bb1fb274ba762d8b971456,2018-01-01,139.9,14,153.9,1,10.225,1
cb8bcce248bb1fb274ba762d8b971456,2018-02-01,569.6,72.97,642.57,4,30.875,4
cb8bcce248bb1fb274ba762d8b971456,2018-03-01,429.7,46.74,476.44,3,20.65,3
cb8bcce248bb1fb274ba762d8b971456,2018-04-01,355.7,38.3,394,3,30.675,3
cb8bcce248bb1fb274ba762d8b971456,2018-06-01,379.7,80.06,459.76,3,20.65,3
cb8bcce248bb1fb274ba762d8b971456,2018-07-01,208.9,36.94,245.84,2,10.425,2
cb9fb4ca75d7ba8437480e8dde64fe98,2017-05-01,149.16,44.93,194.09,3,6.2,3
cb9fb4ca75d7ba8437480e8dde64fe98,2017-06-01,99.57,34.21,133.78,2,4,2
cb9fb4ca75d7ba8437480e8dde64fe98,2017-07-01,142.47,35.24,177.71,2,5,2
cb9fb4ca75d7ba8437480e8dde64fe98,2017-08-01,93.96,39.2,133.16,2,4.4,2
cb9fb4ca75d7ba8437480e8dde64fe98,2017-09-01,46.98,19.84,66.82,1,2.2,1
cbbd5ae8f53de5f5097cd8217b529e24,2017-01-01,351.8,70.45,422.25,2,18.266,2
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-01-01,90.73,48.93,139.66,4,0.917,4
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-02-01,641.86,261.19,903.05,20,5.837,16
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-03-01,98.74,69.32,168.06,6,1.215,5
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-04-01,209.75,154.62,364.37,12,2.136,9
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-05-01,193.82,72.25,266.07,5,1.71,3
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-07-01,87.37,35.55,122.92,3,0.861,3
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-08-01,563.51,209.7,773.21,14,5.977,12
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-09-01,825.5,235.19,1060.69,17,8.781,14
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-10-01,513.28,246.71,759.99,15,4.456,10
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-11-01,190.81,60.33,251.14,4,2.428,2
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-12-01,759.45,172.25,931.7,13,8.485,13
cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-01-01,1400.76,384.89,1785.65,26,15.428,22
cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-02-01,973.21,344.87,1318.08,20,11.859,19
cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-03-01,475.75,132.11,607.86,9,6.325,9
cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-04-01,442.53,169.74,612.27,11,5.7,7
cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-05-01,195.3,46.35,241.65,3,2.15,3
cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-06-01,441.78,132.37,574.15,8,4.978,8
cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-07-01,306.89,97.55,404.44,6,3.55,6
cbf09e831b0c11f6f23ffb51004db972,2018-04-01,215.6,51.76,267.36,4,3.9,4
cbf09e831b0c11f6f23ffb51004db972,2018-05-01,562.9,111.46,674.36,2,22.125,2
cbf09e831b0c11f6f23ffb51004db972,2018-06-01,519,37.69,556.69,1,6.5,1
cbf09e831b0c11f6f23ffb51004db972,2018-07-01,237.7,79.29,316.99,3,7.9,3
cc1f04647be106ba74e62b21f358af25,2018-05-01,11.9,8.29,20.19,1,0.31,1
cc3d14116804f7209f3884f6367f1152,2017-04-01,360,13.13,373.13,1,0.6,1
cc3d14116804f7209f3884f6367f1152,2017-05-01,40,5.06,45.06,1,0.3,1
cc3d14116804f7209f3884f6367f1152,2017-06-01,193,23.67,216.67,1,1.1,1
cc3d14116804f7209f3884f6367f1152,2017-08-01,579,52.8,631.8,3,3.3,2
cc3d14116804f7209f3884f6367f1152,2017-09-01,386,33.68,419.68,2,2.2,2
cc3d14116804f7209f3884f6367f1152,2017-10-01,193,17.6,210.6,1,1.1,1
cc3d14116804f7209f3884f6367f1152,2017-11-01,579,49.26,628.26,3,3.3,3
cc3d14116804f7209f3884f6367f1152,2017-12-01,1351,156.74,1507.74,7,7.7,6
cc3d14116804f7209f3884f6367f1152,2018-01-01,59.8,28.2,88,2,1,1
cc3d14116804f7209f3884f6367f1152,2018-02-01,579,64.65,643.65,3,3.3,3
cc3d14116804f7209f3884f6367f1152,2018-03-01,193,21.08,214.08,1,1.1,1
cc3d14116804f7209f3884f6367f1152,2018-04-01,386,52.2,438.2,2,2.2,2
cc3d14116804f7209f3884f6367f1152,2018-05-01,193,24.15,217.15,1,1.1,1
cc3d14116804f7209f3884f6367f1152,2018-06-01,193,24.15,217.15,1,1.1,1
cc3d14116804f7209f3884f6367f1152,2018-07-01,193,16.42,209.42,1,1.1,1
cc419e0650a3c5ba77189a1882b7556a,2016-12-01,64.99,11.06,76.05,1,0.2,1
cc419e0650a3c5ba77189a1882b7556a,2017-01-01,609.83,222.15,831.98,17,2.45,16
cc419e0650a3c5ba77189a1882b7556a,2017-02-01,2279.58,674.02,2953.6,42,10.2,39
cc419e0650a3c5ba77189a1882b7556a,2017-03-01,1768.6,676.61,2445.21,41,8.7,41
cc419e0650a3c5ba77189a1882b7556a,2017-04-01,4684.17,1187.03,5871.2,84,23.4,81
cc419e0650a3c5ba77189a1882b7556a,2017-05-01,5602.99,1474.5,7077.49,103,27.95,102
cc419e0650a3c5ba77189a1882b7556a,2017-06-01,7316.64,1860.82,9177.46,137,55.25,132
cc419e0650a3c5ba77189a1882b7556a,2017-07-01,8003.56,2063.8,10067.36,149,52.925,147
cc419e0650a3c5ba77189a1882b7556a,2017-08-01,8336.6,2073.07,10409.67,144,42.375,136
cc419e0650a3c5ba77189a1882b7556a,2017-09-01,7961.64,2096.46,10058.1,137,39.675,129
cc419e0650a3c5ba77189a1882b7556a,2017-10-01,13087.95,3038.07,16126.02,212,72.625,202
cc419e0650a3c5ba77189a1882b7556a,2017-11-01,12624.12,2830.31,15454.43,191,73.125,182
cc419e0650a3c5ba77189a1882b7556a,2017-12-01,6863.89,1604.2,8468.09,112,39.4,109
cc419e0650a3c5ba77189a1882b7556a,2018-01-01,6201.04,1423.96,7625,96,31.916,93
cc419e0650a3c5ba77189a1882b7556a,2018-02-01,5967.04,1456.91,7423.95,103,36.475,99
cc419e0650a3c5ba77189a1882b7556a,2018-03-01,3942.39,868.89,4811.28,61,25.85,58
cc419e0650a3c5ba77189a1882b7556a,2018-04-01,2643.56,672.8,3316.36,46,18.55,44
cc419e0650a3c5ba77189a1882b7556a,2018-05-01,2410.62,578.72,2989.34,38,15.65,38
cc419e0650a3c5ba77189a1882b7556a,2018-06-01,2121.64,505.35,2626.99,36,8.2,32
cc419e0650a3c5ba77189a1882b7556a,2018-07-01,1797.57,350.26,2147.83,25,11.95,25
cc5a78bbad32776dc4e3af205218368c,2018-04-01,181.32,126.08,307.4,4,15.1,4
cc5a78bbad32776dc4e3af205218368c,2018-05-01,1304.26,274.05,1578.31,8,37.855,8
cc5a78bbad32776dc4e3af205218368c,2018-06-01,1080.07,299.37,1379.44,7,39.1,7
cc5a78bbad32776dc4e3af205218368c,2018-07-01,1703.53,604.67,2308.2,19,86.5,14
cc63f0dd2acba93ffed4fe9f8e0321fa,2018-04-01,1543.9,285.13,1829.03,14,24.21,11
cc63f0dd2acba93ffed4fe9f8e0321fa,2018-05-01,550.95,105.85,656.8,5,9.067,5
cc63f0dd2acba93ffed4fe9f8e0321fa,2018-06-01,1756.05,329.2,2085.25,16,32.45,13
cc63f0dd2acba93ffed4fe9f8e0321fa,2018-07-01,3245.81,679.79,3925.6,28,83.4,26
cc80e2f693fa6e2408f47ccf62413fc1,2017-10-01,210,46.77,256.77,1,9.25,1
cc80e2f693fa6e2408f47ccf62413fc1,2017-11-01,210,41.86,251.86,1,9.25,1
cca3071e3e9bb7d12640c9fbe2301306,2016-09-01,953.7,201.17,1154.87,13,14.97,8
cca3071e3e9bb7d12640c9fbe2301306,2016-12-01,4724.6,940.99,5665.59,60,76.338,47
cca3071e3e9bb7d12640c9fbe2301306,2017-01-01,4915.9,1152.22,6068.12,69,77.518,59
cca3071e3e9bb7d12640c9fbe2301306,2017-02-01,5727.26,1247.74,6975,70,89.951,60
cca3071e3e9bb7d12640c9fbe2301306,2017-03-01,3679.1,774.56,4453.66,36,73.347,35
cca3071e3e9bb7d12640c9fbe2301306,2017-04-01,4514.4,868.04,5382.44,54,74.871,45
cca3071e3e9bb7d12640c9fbe2301306,2017-05-01,2264.56,762.58,3027.14,50,33.14,34
cca3071e3e9bb7d12640c9fbe2301306,2017-06-01,6670.37,1676.7,8347.07,85,187.132,73
cca3071e3e9bb7d12640c9fbe2301306,2017-07-01,6152.46,1395.7,7548.16,86,104.202,75
cca3071e3e9bb7d12640c9fbe2301306,2017-08-01,4772.93,949.73,5722.66,58,63.09,54
cca3071e3e9bb7d12640c9fbe2301306,2017-09-01,4739.95,947.06,5687.01,52,94.279,46
cca3071e3e9bb7d12640c9fbe2301306,2017-10-01,5308.19,1270.71,6578.9,74,100.845,64
cca3071e3e9bb7d12640c9fbe2301306,2017-11-01,2095.66,414.51,2510.17,26,34.316,24
cca3071e3e9bb7d12640c9fbe2301306,2017-12-01,2324.85,543.78,2868.63,38,33.12,34
cca3071e3e9bb7d12640c9fbe2301306,2018-01-01,1011.78,211.79,1223.57,13,18.266,10
cca3071e3e9bb7d12640c9fbe2301306,2018-02-01,1575.04,296.27,1871.31,17,32.456,15
cca3071e3e9bb7d12640c9fbe2301306,2018-03-01,1289.15,281.06,1570.21,12,16.798,12
cca3071e3e9bb7d12640c9fbe2301306,2018-04-01,456.32,130.1,586.42,7,5.06,7
cca3071e3e9bb7d12640c9fbe2301306,2018-05-01,488.72,164.62,653.34,5,9.017,5
cca3071e3e9bb7d12640c9fbe2301306,2018-06-01,126.21,70.79,197,2,1.392,2
cca3071e3e9bb7d12640c9fbe2301306,2018-07-01,218.74,71.28,290.02,3,2.1,3
ccada0ef508e698917a6eab263375905,2017-06-01,29.9,14.08,43.98,1,1.4,1
ccada0ef508e698917a6eab263375905,2017-08-01,23,17.92,40.92,1,0.8,1
ccada0ef508e698917a6eab263375905,2017-09-01,119.9,27.16,147.06,1,6.2,1
ccb83a794700270fde70898fe9ff368b,2017-01-01,969,128.17,1097.17,1,30,1
ccb83a794700270fde70898fe9ff368b,2017-02-01,969,116.3,1085.3,1,30,1
ccb83a794700270fde70898fe9ff368b,2017-04-01,966,67.12,1033.12,1,30,1
ccb83a794700270fde70898fe9ff368b,2017-05-01,4562,799.16,5361.16,5,150,5
ccb83a794700270fde70898fe9ff368b,2017-06-01,2697,480.83,3177.83,3,90,3
ccb83a794700270fde70898fe9ff368b,2017-07-01,899,132.15,1031.15,1,30,1
ccbd753e6863fe7314dc6c0ca5a074e7,2018-07-01,495,101.56,596.56,1,5.45,1
ccc4bbb5f32a6ab2b7066a4130f114e3,2016-12-01,4424.2,281.1,4705.3,13,10.6,13
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-01-01,1853.6,152.84,2006.44,6,4.6,6
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-02-01,1748.8,107.68,1856.48,5,3.9,5
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-03-01,2878.9,191.16,3070.06,8,6,8
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-04-01,5099.6,227.62,5327.22,9,6.95,9
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-05-01,1868.8,88.39,1957.19,4,2.9,4
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-06-01,2687.25,91.74,2778.99,3,2.05,3
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-07-01,3696.75,216.54,3913.29,7,6.05,7
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-08-01,2799.2,232.38,3031.58,8,7.2,8
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-09-01,3499,228.4,3727.4,10,9,10
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-10-01,6420.63,312.67,6733.3,15,12.2,15
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-11-01,3099.3,250.23,3349.53,8,6.8,8
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-12-01,4198.8,340.97,4539.77,12,10.8,12
ccc4bbb5f32a6ab2b7066a4130f114e3,2018-01-01,5248.5,348.08,5596.58,15,13.5,15
ccc4bbb5f32a6ab2b7066a4130f114e3,2018-02-01,5948.3,503.2,6451.5,17,15.3,17
ccc4bbb5f32a6ab2b7066a4130f114e3,2018-03-01,2449.3,179.49,2628.79,7,6.3,7
ccc4bbb5f32a6ab2b7066a4130f114e3,2018-04-01,3513.1,385.7,3898.8,10,9,6
ccc4bbb5f32a6ab2b7066a4130f114e3,2018-05-01,4785.8,414.14,5199.94,13,11.2,12
ccc4bbb5f32a6ab2b7066a4130f114e3,2018-06-01,4004,398.71,4402.71,11,9.9,11
ccc4bbb5f32a6ab2b7066a4130f114e3,2018-07-01,3780.79,305.94,4086.73,11,9.35,11
cce6ab8d1682639fe45ab70234f1665f,2017-04-01,34.9,14.08,48.98,1,1.1,1
cce6ab8d1682639fe45ab70234f1665f,2017-05-01,244.3,126.33,370.63,7,7.6,7
cce6ab8d1682639fe45ab70234f1665f,2017-06-01,523.5,253.61,777.11,15,16.4,13
cce6ab8d1682639fe45ab70234f1665f,2017-07-01,480,202.13,682.13,12,12.9,11
cce6ab8d1682639fe45ab70234f1665f,2017-08-01,120,62.08,182.08,3,3.2,3
cce6ab8d1682639fe45ab70234f1665f,2017-09-01,520,264.61,784.61,13,13.9,13
cce6ab8d1682639fe45ab70234f1665f,2017-10-01,560,228.13,788.13,14,14.9,14
cce6ab8d1682639fe45ab70234f1665f,2018-06-01,40,16.47,56.47,1,1,1
ccf8813e5a7d6c84d865cd38bfc2b130,2017-07-01,98,13.03,111.03,1,0.6,1
ccf8813e5a7d6c84d865cd38bfc2b130,2017-08-01,59.9,12.76,72.66,1,0.5,1
ccf8813e5a7d6c84d865cd38bfc2b130,2017-11-01,269.7,38.91,308.61,3,1.65,3
ccf8813e5a7d6c84d865cd38bfc2b130,2018-01-01,506,86.29,592.29,5,2.75,5
ccf8813e5a7d6c84d865cd38bfc2b130,2018-02-01,102,14.07,116.07,1,0.55,1
ccf8813e5a7d6c84d865cd38bfc2b130,2018-03-01,408,73.46,481.46,4,2.2,4
ccf8813e5a7d6c84d865cd38bfc2b130,2018-04-01,510,80.55,590.55,5,2.75,5
ccf8813e5a7d6c84d865cd38bfc2b130,2018-05-01,462,72.29,534.29,4,2.25,4
ccf8813e5a7d6c84d865cd38bfc2b130,2018-06-01,120,10.15,130.15,1,0.55,1
ccf8813e5a7d6c84d865cd38bfc2b130,2018-07-01,99.9,14.28,114.18,1,0.55,1
cd06602b43d8800bd0afad514919d35c,2016-12-01,27.9,8.72,36.62,1,0.5,1
cd06602b43d8800bd0afad514919d35c,2017-01-01,122.46,93.81,216.27,9,4.7,8
cd06602b43d8800bd0afad514919d35c,2017-02-01,225,154.81,379.81,12,6.7,10
cd06602b43d8800bd0afad514919d35c,2017-03-01,362.48,99.29,461.77,7,9.5,6
cd06602b43d8800bd0afad514919d35c,2017-04-01,175.5,28.02,203.52,3,4.8,1
cd06602b43d8800bd0afad514919d35c,2017-05-01,175,51.4,226.4,3,3.7,2
cd06602b43d8800bd0afad514919d35c,2017-06-01,182.23,61.42,243.65,4,3.7,4
cd06602b43d8800bd0afad514919d35c,2017-07-01,456.38,74.9,531.28,4,11.4,3
cd06602b43d8800bd0afad514919d35c,2017-08-01,6,15.1,21.1,1,0.3,1
cd06602b43d8800bd0afad514919d35c,2017-09-01,33.4,23.82,57.22,2,0.65,2
cd06602b43d8800bd0afad514919d35c,2017-10-01,116.1,13.37,129.47,1,1.55,1
cd06602b43d8800bd0afad514919d35c,2017-11-01,116.1,33.26,149.36,1,1.55,1
cd06602b43d8800bd0afad514919d35c,2018-02-01,126.4,36.6,163,2,1.5,1
cd06602b43d8800bd0afad514919d35c,2018-03-01,419.52,36.24,455.76,2,5.75,2
cd06602b43d8800bd0afad514919d35c,2018-07-01,43.6,16.5,60.1,1,0.75,1
cd2169d9f31ff6fbb9ca3373b0c9e354,2018-05-01,569,56.33,625.33,1,0.4,1
cd233f8bfa30ebfd651f47ee7d054951,2018-07-01,79.9,18.66,98.56,1,0.5,1
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,2018-05-01,137.97,59.85,197.82,2,0.5,2
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,2018-06-01,236.07,82.5,318.57,4,0.7,4
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,2018-07-01,277,86.84,363.84,6,1.25,6
cd52a8efd71af3336b14b5039b951cc1,2017-08-01,111.8,34.3,146.1,2,0.6,2
cd52a8efd71af3336b14b5039b951cc1,2017-10-01,59,25.44,84.44,1,0.3,1
cd68562d3f44870c08922d380acae552,2017-03-01,927,45.43,972.43,3,2.25,3
cd68562d3f44870c08922d380acae552,2017-04-01,1023,119.09,1142.09,9,5.95,9
cd68562d3f44870c08922d380acae552,2017-05-01,338,26.2,364.2,2,1.4,2
cd68562d3f44870c08922d380acae552,2017-06-01,2440.8,511.49,2952.29,31,12.35,30
cd68562d3f44870c08922d380acae552,2017-07-01,1230,94.27,1324.27,6,2.8,6
cd68562d3f44870c08922d380acae552,2017-08-01,2086.4,218.29,2304.69,14,6.4,14
cd68562d3f44870c08922d380acae552,2017-09-01,3009,325.45,3334.45,19,8.706,18
cd68562d3f44870c08922d380acae552,2017-10-01,2490,169.27,2659.27,9,4.684,8
cd68562d3f44870c08922d380acae552,2017-11-01,1242.5,146.03,1388.53,8,7.011,8
cd68562d3f44870c08922d380acae552,2017-12-01,1936,289.07,2225.07,16,8.744,14
cd68562d3f44870c08922d380acae552,2018-01-01,1044,167.97,1211.97,10,4.362,9
cd68562d3f44870c08922d380acae552,2018-02-01,604,80.88,684.88,4,1.45,3
cd68562d3f44870c08922d380acae552,2018-05-01,199,14.05,213.05,1,0.35,1
cd6efc47efaabf134f8bdb654e10b4f1,2017-10-01,381,48.4,429.4,3,5.7,3
cd6efc47efaabf134f8bdb654e10b4f1,2017-11-01,139.99,13.81,153.8,1,3.5,1
cd6efc47efaabf134f8bdb654e10b4f1,2017-12-01,127,12.34,139.34,1,1.9,1
cd6efc47efaabf134f8bdb654e10b4f1,2018-02-01,586.8,58.28,645.08,3,10.4,3
cd6efc47efaabf134f8bdb654e10b4f1,2018-03-01,254,30.22,284.22,2,3.8,2
cd6efc47efaabf134f8bdb654e10b4f1,2018-04-01,546.89,105.65,652.54,5,7.35,5
cd6efc47efaabf134f8bdb654e10b4f1,2018-05-01,417,65.28,482.28,3,8.433,3
cd6efc47efaabf134f8bdb654e10b4f1,2018-06-01,1372.89,219.95,1592.84,11,19.025,10
